DateTime,Uid,Tweet,Label (Specialist),HashTag
2021-06-22 8:10:43,07a209e15bd5,ถ้ากูตายทุกอย่างจะจบมั้ย,1,#โรคซึมเศร้า #ครอบครัวไม่ใช่เซฟโซน
2021-08-28 12:39:06,67d27bc470f1,อยู่แบบไร้ตัวตนในสายตาคนอื่นมันอึดอัดมากนะ,other,#อยากตาย
2021-09-06 15:19:24,df6c51a8775a,แผลแค่นี้ทำอะไรเราไม่ได้หรอกให้ได้ระบายมันออกมาบ้างเถอะไม่ไหวแล้วไม่อยากสู้แล้ว,5,#โรคซึมเศร้า
2021-05-23 9:16:28,ab5de690f3e0,ฉันเหนื่อยฉันอยากนอนแต่ร่างกายฉันมันไม่อยากนอนจนบางวันฉันรู้สึกอยากที่จะนอนหลับไปเลย,1,#โรคซึมเศร้า
2021-07-20 13:10:55,37a7bb42a566,ท้องตอนเป็นโรคซึมเศร้าจิตใจไม่ไหวร่างกายก็เเย่,other,#ซึมเศร้า #การฆ่าตัวตาย #ครอบครัวไม่ใช่เซฟโซน
2021-05-24 2:56:40,6f07758c92d6,เหนื่อยว่ะทนอีกหน่อยนะอีกไม่กี่ชั่วโมงก็จะเช้าแล้วแต่จะทนไหวรึป่าวนี่สิ,2,#โรคซึมเศร้า
2021-06-26 14:21:42,0338d6bde97c,ตอนเด็กอยากโตตอนโตอยากตาย,1,#โรคซึมเศร้า #cyberbullying 
2021-07-02 15:03:00,b7f1955ec975,ผลที่ตามมาคือเดิมพันด้วยชีวิตถ้าวันนี้ไม่รอดอย่าถามถึงวันพรุ่งนี้,4,#โรคซึมเศร้า
2021-07-02 5:42:33,43e82c8e9b34,อยากตายทุกวันแหละเพราะคนในครอบครัว,1,#โรคซึมเศร้า #อยากตาย
2021-07-03 8:08:55,43e82c8e9b34,เหนื่อยเต็มที่แล้วเมื่อไหร่จะถึงเวลาสักทีเหนื่อยกับทุกอย่างอยากจะพอแล้วกับการใช้ชีวิต,1,#โรคซึมเศร้า
2021-07-05 8:49:43,43e82c8e9b34,เห้อโดนพี่ด่าว่าฆ่าตัวตายทำไมปัญญาอ่อนแล้วช่วยทำไมอะรู้มั้ยว่ามันเหนื่อยแค่ไหนอะ,5,#โรคซึมเศร้า
2021-07-02 5:42:33,43e82c8e9b34,ถ้าอยากให้คนรักต้องฆ่าตัวเองให้ตายถ้าฆ่าตัวตายแล้วไม่ตายตื่นมาก็จะพบคนสมน้ำหน้าบอกว่าเราเรียกร้องความสนใจ,5,#โรคซึมเศร้า #อยากตาย
2021-07-09 13:26:04,43e82c8e9b34,เหนื่อยแบบไม่รู้จะเหนื่อยไงแล้วตายสักทีได้ไหม,1,#โรคซึมเศร้า
2021-07-17 15:16:25,43e82c8e9b34,อยากตายหายไปจากครอบครัวนี้,1,#โรคซึมเศร้า #อยากตาย
2021-07-06 8:49:18,43e82c8e9b34,เหนื่อยไม่อยากใช้ชีวิตแล้วมันเหนื่อยมันทรมานน,1,#โรคซึมเศร้า
2021-09-10 15:59:49,43e82c8e9b34,แค่หาครีมมาปิดรอยแดงก็ไม่มีใครรู้แล้วว่าเรากรีดแขน,5,#โรคซึมเศร้า
2021-06-29 14:49:11,0b195249fa48,เพื่อนกันเค้าไล่เพื่อนไปตายหรอแต่ก็ใกล้แล้วแหละจะทำให้คำพูดมึงที่ไล่กูไปตายเป็นตราบาปติดตามหลอกหลอนมึงตลอดชีวิต,4,#โรคซึมเศร้า
2021-08-06 22:37:20,23a3057a42e1,ถ้าหากเราตายไปเราก็จะไม่ทุกข์ไม่ต้องทำงานไม่ต้องเครียดไม่ต้องมีรู้สึกอะไรแล้ว,1,#โรคซึมเศร้า #เสียงกระซิบจากความมืด #เศร้า #อยากตาย
2021-08-06 22:37:20,23a3057a42e1,สัญญานเตือนความตายของเราอาจจะเป็นแค่คำพูดที่โหดร้ายที่ออกมาจากปากคุณ,1,#โรคซึมเศร้า #เสียงกระซิบจากความมืด #เศร้า #อยากตาย
2021-06-17 9:02:52,ffa78d08f842,บางทีฉันก็เเค่เหนื่อยเกินกว่าจะมีชีวิตเเล้ว,1,#โรคซึมเศร้า
2021-06-05 12:33:43,bff25dc7de96,อยากหลับแล้วไม่ตื่นขึ้นมาอีกเลย,1,#โรคซึมเศร้า
2021-06-23 17:57:32,bff25dc7de96,พี่ให้ไปตายได้เลยค่ะจะปฏิบัติตาม,2,#โรคซึมเศร้า
2021-08-05 20:08:09,bff25dc7de96,เราเหนื่อยเราไม่ไหวแล้วปล่อยเราตายไปเถอะ,1,#โรคซึมเศร้า
2021-08-05 16:26:08,bff25dc7de96,น้ำตาไม่ไหลแล้วแต่เลือดยังไหลได้อยู่,5,#โรคซึมเศร้า
2021-09-04 16:25:09,bff25dc7de96,เราไม่รู้เราจะมีชีวิตอยู่ต่ออีกนานมั้ยและหายจากโลกนี้ไปด้วยวิธีใดแต่เราอยากให้รู้ไว้ว่าเราสู้มาเต็มที่แล้วนะ,1,#โรคซึมเศร้า
2021-09-10 23:07:40,bff25dc7de96,ทำไมการทำร้ายร่างกายตัวเองต้องมีข้ออ้างด้วยอะอันนี้ไม่เข้าใจ,other,#โรคซึมเศร้า
2021-09-09 15:07:06,bff25dc7de96,ถ้าเลือกได้คงไม่เเบกความเจ็บปวดนี้เอาไว้อยากตายไปพร้อมกับมันด้วยซ้ำ,1,#โรคซึมเศร้า
2021-07-20 16:03:57,73be8fb58a77,ในหัวมีแต่เรื่องอยากตายๆถ้าตายไปทุกเรื่องจะจบใช่มั้ยพ่อแม่ก็จะได้ไม่ต้องมีเราเป็นตัวปัญหาอีกจะไม่ต้องอยู่เป็นภาระครอบครัวอีก,1,#โรคซึมเศร้า
2021-05-23 21:41:15,8bf06f08ea61,คนเราเดี๋ยวก็ตายรีบให้เราตายตอนนี้เลยได้มั้ย,1,#โรคซึมเศร้า
2021-05-19 20:17:34,8bf06f08ea61,เคยรู้สึกว่าตัวเองไร้ค่าป่ะมันรู้สึกเหมือนว่าตัวเองแม่งไม่มีอะไรดีเลยอ่ะ,other,#โรคซึมเศร้า
2021-06-06 5:11:51,9740f87c2fac,เราอยากตายแล้วแฮะเราอยู่ไปทำไมอยู่ไปก็ไร้ค่า,1,#โรคซึมเศร้า
2021-06-05 11:42:58,9740f87c2fac,ระหว่างคัตเตอร์กับเล็บตัวเองอันไหนเจ็บกว่ากันคะ,3,#โรคซึมเศร้า
2021-09-04 4:45:46,af92ff43477d,ครอบครัวมันควรจะเป็นที่ที่มีความสุขไม่ใช่หรอ,other,#ซึมเศร้า
